Allemagne;10.000;118.1
Allemagne;20.000;28.53
Belgique;10.000;1012.01
Belgique;20.000;243.26
Espagne;10.000;12
Espagne;20.000;8.28
Luxembourg;10.000;201.65
Luxembourg;20.000;39.17
Roumanie;10.000;82.1
Roumanie;20.000;18.4
Italie;10.000;132.06
Italie;20.000;24.02
Portugal;10.000;48
Portugal;20.000;39.71
Pays-bas;10.000;20.25
Pays-bas;20.000;11.06
