Italie;10.000;307.27
Italie;22.000;40.56
Belgique;12.000;714.72
Belgique;21.000;105.35
Portugal;13.000;29.57
Portugal;23.000;15.79
Roumanie;9.000;54.81
Roumanie;19.000;24.4
Luxembourg;8.000;67.86
Luxembourg;17.000;6.2
Espagne;10.000;117.81
Espagne;21.000;14.42
