Belgique;12.000;682.85
Belgique;21.000;323.77
Pologne;8.000;22.24
Pologne;23.000;9.23
Portugal;13.000;42.3
Portugal;23.000;20.3
Allemagne;7.000;21.12
Allemagne;19.000;9.59
Suède;12.000;86.61
Suède;25.000;13.03
République Tchèque;15.000;15.8
République Tchèque;21.000;14.51
Espagne;10.000;40.97
Espagne;21.000;14.42
Pays-Bas;9.000;159.52
Pays-Bas;21.000;11.16
