Belgique;12.000;992.71
Belgique;21.000;423.62
Portugal;13.000;303.91
Portugal;23.000;100.35
Roumanie;9.000;50.8
Roumanie;19.000;18.45
Allemagne;7.000;16.96
Allemagne;19.000;13.97
Espagne;10.000;41.41
Espagne;21.000;6.9
Hongrie;18.000;51.33
Hongrie;27.000;21.4
