Belgique;12.000;1536.1
Belgique;21.000;257.19
Luxembourg;8.000;107.85
Luxembourg;17.000;10.76
Allemagne;7.000;140.77
Allemagne;19.000;27.63
Pologne;8.000;42.27
Pologne;23.000;12.3
Italie;10.000;45.17
Italie;22.000;15.86
Irlande;13.500;160.08
Irlande;23.000;34.38
Pays-Bas;9.000;159.52
Pays-Bas;21.000;11.16
