Belgique;12.000;403.12
Belgique;21.000;172.31
Espagne;10.000;35.7
Espagne;21.000;28.84
Portugal;13.000;16.69
Portugal;23.000;15.79
Allemagne;7.000;107.12
Allemagne;19.000;13.97
Italie;10.000;23.63
Italie;22.000;15.25
