Belgique;10.000;478.95
Belgique;20.000;110.05
Pays-bas;10.000;35.3
Pays-bas;20.000;4.8
Allemagne;10.000;89.42
Allemagne;20.000;28.25
Italie;10.000;144.7
Italie;20.000;48.1
Espagne;10.000;45.8
Espagne;20.000;0
