Allemagne;10.000;63.1
Allemagne;20.000;18.96
Belgique;10.000;4623.019998
Belgique;20.000;1161.85
Espagne;10.000;557.15
Espagne;20.000;105.91
Finlande;10.000;62.24
Finlande;20.000;18.6
Italie;10.000;534.24
Italie;20.000;76.66
Luxembourg;10.000;92.44
Luxembourg;20.000;13.3
Pays-bas;10.000;15.3
Pays-bas;20.000;10.68
Portugal;10.000;153.3
Portugal;20.000;40.31
Eire;10.000;354.23
Eire;20.000;81.96
Roumanie;10.000;260.57
Roumanie;20.000;111.61
Estonie;10.000;20.6
Estonie;20.000;22.03
