Portugal;13.000;70.16
Portugal;23.000;28.38
Belgique;12.000;2252.15
Belgique;21.000;1075.8
Italie;10.000;46.7
Italie;22.000;7.93
Allemagne;7.000;212.61
Allemagne;19.000;47.34
Espagne;10.000;155.49
Espagne;21.000;22.29
Pologne;8.000;68.31
Pologne;23.000;29.84
Suède;12.000;104.33
Suède;25.000;18.76
Autriche;13.000;125.07
Autriche;20.000;12
Pays-Bas;9.000;23.77
Pays-Bas;21.000;24.59
Grèce;13.000;32.98
Grèce;24.000;14.26
