Belgique;10.000;405.15
Belgique;20.000;104.52
Espagne;10.000;262
Espagne;20.000;43.29
Portugal;10.000;62.1
Portugal;20.000;24.71
Roumanie;10.000;33.14
Roumanie;20.000;27.25
Allemagne;10.000;4
Allemagne;20.000;9.29
