Belgique;12.000;3810.53
Belgique;21.000;539.18
Roumanie;9.000;259.82
Roumanie;19.000;113.05
Portugal;13.000;490.85
Portugal;23.000;124.64
Espagne;10.000;702.88
Espagne;21.000;109.22
Suède;12.000;32
Suède;25.000;28.12
Luxembourg;8.000;374.48
Luxembourg;17.000;58.8
Allemagne;7.000;112.92
Allemagne;19.000;41.98
Italie;10.000;326.07
Italie;22.000;56.65
Malte;7.000;8.75
Malte;18.000;13.28
Hongrie;18.000;121.43
Hongrie;27.000;20.38
