Allemagne;10.000;123.62
Allemagne;20.000;39.7
Belgique;10.000;2919.63
Belgique;20.000;533.47
Autriche;10.000;15.9
Autriche;20.000;12.07
Grèce;10.000;30.4
Grèce;20.000;13.5
Portugal;10.000;97.97
Portugal;20.000;33.6
Luxembourg;10.000;330.7
Luxembourg;20.000;27.29
Hongrie;10.000;119.9
Hongrie;20.000;19.26
Chypre;10.000;38.4
Chypre;20.000;13.5
Danemark;10.000;12.1
Danemark;20.000;10.5
Italie;10.000;35.2
Italie;20.000;14.72
Espagne;10.000;20.5
Espagne;20.000;6.84
