Belgique;10.000;583.67
Belgique;20.000;132.75
Allemagne;10.000;283.8
Allemagne;20.000;9.29
Autriche;10.000;30.72
Autriche;20.000;13.2
Espagne;10.000;34.32
Espagne;20.000;15.31
Malte;10.000;21.8
Malte;20.000;13.5
