Belgique;12.000;406.05
Belgique;21.000;94.98
Espagne;10.000;143.8
Espagne;21.000;65.7
Portugal;13.000;169.29
Portugal;23.000;77.2
Allemagne;7.000;53.68
Allemagne;19.000;18.42
Luxembourg;8.000;110.36
Luxembourg;17.000;9.36
Suède;12.000;102.82
Suède;25.000;23.31
