Belgique;12.000;549.35
Belgique;21.000;152.62
Espagne;10.000;40.6
Espagne;21.000;6.9
Italie;10.000;77
Italie;22.000;40.27
Allemagne;7.000;43.03
Allemagne;19.000;9.21
Roumanie;9.000;43.15
Roumanie;19.000;20.23
Portugal;13.000;33.91
Portugal;23.000;9.53
