Belgique;12.000;1546.923633
Belgique;21.000;146.37
Italie;10.000;117.04
Italie;22.000;42.45
Eire;13.500;120.78
Eire;23.000;27.06
Roumanie;9.000;238.62
Roumanie;19.000;56.41
Portugal;13.000;43.74
Portugal;23.000;19.06
Espagne;10.000;62.9
Espagne;21.000;14.76
Luxembourg;8.000;81.75
Luxembourg;17.000;26.94
Allemagne;7.000;86.51
Allemagne;19.000;15.06
