Belgique;12.000;60.36
Belgique;21.000;15.15
Allemagne;7.000;5.25
Allemagne;19.000;9.21
Portugal;13.000;33.59
Portugal;23.000;19.06
Suède;12.000;12.22
Suède;25.000;14.06
Luxembourg;8.000;74.6
Luxembourg;17.000;14.11
