Belgique;12.000;774.44
Belgique;21.000;172.13
Allemagne;7.000;411.93
Allemagne;19.000;55.45
Portugal;13.000;155.03
Portugal;23.000;50.43
République Tchèque;15.000;25.16
République Tchèque;21.000;14.51
Espagne;10.000;137.72
Espagne;21.000;18.76
Italie;10.000;67.6
Italie;22.000;22.56
Autriche;13.000;38.01
Autriche;20.000;12.07
