Allemagne;7.000;172.56
Allemagne;19.000;42.42
Belgique;12.000;1110.42
Belgique;21.000;584.85
Espagne;21.000;22.64
Italie;10.000;4.27
Italie;22.000;7.93
Luxembourg;8.000;102.58
Luxembourg;17.000;11.92
Portugal;13.000;152.44
Portugal;23.000;40.82
Roumanie;9.000;41.15
Roumanie;19.000;13.69
